43,0,0,0,1,2014,96,5,36,23,9
43,0,0,0,1,2015,79,7,33,24,5
43,0,0,0,1,2016,127,2,50,24,10
44,0,0,0,1,2010,24,1,6,5,1
44,0,0,0,1,2011,25,5,5,7,1
44,0,0,0,1,2012,28,1,11,14,6
44,0,0,0,1,2013,13,nan,2,2,0
44,0,0,0,1,2014,10,2,4,8,6
44,0,0,0,1,2015,8,1,3,2,1
44,0,0,0,1,2016,4,3,1,2,0
45,0,0,0,1,2010,318,31,232,64,61
45,0,0,0,1,2011,115,12,54,36,29
45,0,0,0,1,2012,75,15,112,86,14
45,0,0,0,1,2013,55,6,62,52,15
45,0,0,0,1,2014,32,5,68,11,10
45,0,0,0,1,2015,19,5,16,7,nan
45,0,0,0,1,2016,14,2,12,8,0
46,0,0,0,1,2010,18,2,1,2,nan
46,0,0,0,1,2011,20,2,nan,nan,nan
46,0,0,0,1,2012,6,3,15,17,2
46,0,0,0,1,2013,1,1,8,12,0
46,0,0,0,1,2014,4,nan,nan,nan,0
46,0,0,0,1,2015,12,2,nan,nan,nan
46,0,0,0,1,2016,21,2,1,3,0
